Orthogroup	BA7	BDBR229	CFB2957	GMI1000_2	K60	MOLK2	GMI1000	PSI07	PSS4	R24	RUN2340	UW551
OG0003272	RSBA7_03925	RSBDBR229_03500	RSCFB2957_04111	RSGMI1000_04317	RSK60_04360	RSMOLK2_01327	RSp0857	RSPSI07_03992	RSPSS4_04188	RSR24_04126	RSRUN2340_04303	RSUW551_04249
OG0003271	RSBA7_03924	RSBDBR229_03501	RSCFB2957_04112	RSGMI1000_04318	RSK60_04361	RSMOLK2_01328	RSp0858	RSPSI07_03993	RSPSS4_04187	RSR24_04127	RSRUN2340_04304	RSUW551_04250
OG0002730	RSBA7_03923	RSBDBR229_03502	RSCFB2957_04113	RSGMI1000_04319	RSK60_04362	RSMOLK2_01329	RSp0859	RSPSI07_03994	RSPSS4_04186	RSR24_04128	RSRUN2340_04305	RSUW551_04251
OG0002729	RSBA7_03922	RSBDBR229_03503	RSCFB2957_04114	RSGMI1000_04320	RSK60_04363	RSMOLK2_01330	RSp0860	RSPSI07_03995	RSPSS4_04185	RSR24_04129	RSRUN2340_04306	RSUW551_04252
OG0003270	RSBA7_03921	RSBDBR229_03504	RSCFB2957_04115	RSGMI1000_04321	RSK60_04364	RSMOLK2_01331	RSp0861	RSPSI07_03996	RSPSS4_04184	RSR24_04130	RSRUN2340_04307	RSUW551_04253
OG0003269	RSBA7_03920	RSBDBR229_03505	RSCFB2957_04116	RSGMI1000_04322	RSK60_04365	RSMOLK2_01332	RSp0862	RSPSI07_03997	RSPSS4_04183	RSR24_04131	RSRUN2340_04308	RSUW551_04254
OG0002728	RSBA7_03919	RSBDBR229_03506	RSCFB2957_04117	RSGMI1000_04323	RSK60_04366	RSMOLK2_01333	RSp0863	RSPSI07_03998	RSPSS4_04182	RSR24_04132	RSRUN2340_04309	RSUW551_04255
OG0002727	RSBA7_03918	RSBDBR229_03507	RSCFB2957_04118	RSGMI1000_04324	RSK60_04367	RSMOLK2_01334	RSp0864	RSPSI07_03999	RSPSS4_04181	RSR24_04133	RSRUN2340_04310	RSUW551_04256
OG0002726	RSBA7_03917	RSBDBR229_03508	RSCFB2957_04119	RSGMI1000_04325	RSK60_04368	RSMOLK2_01335	RSp0865	RSPSI07_04000	RSPSS4_04180	RSR24_04134	RSRUN2340_04311	RSUW551_04257
OG0003268	RSBA7_03916	RSBDBR229_03509	RSCFB2957_04120	RSGMI1000_04326	RSK60_04369	RSMOLK2_01336	RSp0866	RSPSI07_04001	RSPSS4_04179	RSR24_04135	RSRUN2340_04312	RSUW551_04258
OG0002725	RSBA7_03915	RSBDBR229_03510	RSCFB2957_04121	RSGMI1000_04327	RSK60_04370	RSMOLK2_01337	RSp0867	RSPSI07_04002	RSPSS4_04178	RSR24_04136	RSRUN2340_04313	RSUW551_04259
OG0003267	RSBA7_03914	RSBDBR229_03511	RSCFB2957_04122	RSGMI1000_04328	RSK60_04371	RSMOLK2_01338	RSp0868	RSPSI07_04003	RSPSS4_04177	RSR24_04137	RSRUN2340_04314	RSUW551_04260
OG0002724	RSBA7_03913	RSBDBR229_03512	RSCFB2957_04123	RSGMI1000_04329	RSK60_04372	RSMOLK2_01339	RSp0869	RSPSI07_04004	RSPSS4_04176	RSR24_04138	RSRUN2340_04315	RSUW551_04261
OG0002723	RSBA7_03912	RSBDBR229_03513	RSCFB2957_04124	RSGMI1000_04330	RSK60_04373	RSMOLK2_01340	RSp0870	RSPSI07_04005	RSPSS4_04175	RSR24_04139	RSRUN2340_04316	RSUW551_04262
OG0003266	RSBA7_03911	RSBDBR229_03514	RSCFB2957_04125	RSGMI1000_04331	RSK60_04374	RSMOLK2_01341	RSp0871	RSPSI07_04006	RSPSS4_04174	RSR24_04140	RSRUN2340_04317	RSUW551_04263
OG0002722	RSBA7_03910	RSBDBR229_03515	RSCFB2957_04126	RSGMI1000_04332	RSK60_04375	RSMOLK2_01342	RSp0872	RSPSI07_04007	RSPSS4_04173	RSR24_04141	RSRUN2340_04318	RSUW551_04264
OG0003265	RSBA7_03909	RSBDBR229_03516	RSCFB2957_04127	RSGMI1000_04333	RSK60_04376	RSMOLK2_01343	RSp0873	RSPSI07_04008	RSPSS4_04172	RSR24_04142	RSRUN2340_04319	RSUW551_04265
OG0002721	RSBA7_03908	RSBDBR229_03517	RSCFB2957_04128	RSGMI1000_04334	RSK60_04377	RSMOLK2_01344	RSp0874	RSPSI07_04009	RSPSS4_04171	RSR24_04143	RSRUN2340_04320	RSUW551_04266
OG0004162	RSBA7_03907		RSCFB2957_04129	RSGMI1000_04335	RSK60_04378		RSp0875	RSPSI07_04010	RSPSS4_04170			RSUW551_04267
OG0003264	RSBA7_03906	RSBDBR229_03519	RSCFB2957_04130	RSGMI1000_04336	RSK60_04379	RSMOLK2_01346	RSp0876	RSPSI07_04011	RSPSS4_04169	RSR24_04145	RSRUN2340_04322	RSUW551_04268
OG0003667		RSBDBR229_03520	RSCFB2957_04131	RSGMI1000_04337	RSK60_04380	RSMOLK2_01347	RSp0877	RSPSI07_04012	RSPSS4_04168	RSR24_04146	RSRUN2340_04323	RSUW551_04269
OG0003263	RSBA7_03902	RSBDBR229_03521	RSCFB2957_04134	RSGMI1000_04338	RSK60_04383	RSMOLK2_01350	RSp0878	RSPSI07_04013	RSPSS4_04167	RSR24_04147	RSRUN2340_04324	RSUW551_04279
OG0003262	RSBA7_03901	RSBDBR229_03952	RSCFB2957_04135	RSGMI1000_04339	RSK60_04384	RSMOLK2_01352	RSp0879	RSPSI07_04014	RSPSS4_04166	RSR24_04148	RSRUN2340_04325	RSUW551_04281
OG0000669	RSBA7_03900	RSBDBR229_03949, RSBDBR229_03951	RSCFB2957_04136	RSGMI1000_04340	RSK60_04385	RSMOLK2_01353	RSp0880	RSPSI07_04015, RSPSI07_04016	RSPSS4_04165	RSR24_04149, RSR24_04150	RSRUN2340_04326	RSUW551_04282
OG0003261	RSBA7_03899	RSBDBR229_03948	RSCFB2957_04137	RSGMI1000_04341	RSK60_04386	RSMOLK2_01354	RSp0881	RSPSI07_04017	RSPSS4_04164	RSR24_04151	RSRUN2340_04327	RSUW551_04283
OG0003260	RSBA7_03898	RSBDBR229_03947	RSCFB2957_04138	RSGMI1000_04342	RSK60_04387	RSMOLK2_01355	RSp0882	RSPSI07_04018	RSPSS4_04163	RSR24_04152	RSRUN2340_04329	RSUW551_04284
OG0003259	RSBA7_03897	RSBDBR229_03946	RSCFB2957_04139	RSGMI1000_04343	RSK60_04388	RSMOLK2_01356	RSp0883	RSPSI07_04019	RSPSS4_04162	RSR24_04153	RSRUN2340_04330	RSUW551_04285
OG0002042	RSBA7_03896	RSBDBR229_03945	RSCFB2957_04140	RSGMI1000_04344	RSK60_04389	RSMOLK2_01357	RSp0884	RSPSI07_04020	RSPSS4_04161	RSR24_04154	RSRUN2340_04331	RSUW551_04286
OG0003258	RSBA7_03892	RSBDBR229_03944	RSCFB2957_04141	RSGMI1000_04345	RSK60_04390	RSMOLK2_01358	RSp0885	RSPSI07_04021	RSPSS4_04160	RSR24_04155	RSRUN2340_04332	RSUW551_04287
OG0006290				RSGMI1000_04347			RSp0887		RSPSS4_04158			
OG0006291				RSGMI1000_04348			RSp0888		RSPSS4_04157			
OG0006292				RSGMI1000_04349			RSp0889		RSPSS4_04155			
OG0004505				RSGMI1000_04350			RSp0890		RSPSS4_04154			
OG0004276				RSGMI1000_04351			RSp0891		RSPSS4_04153			
OG0005203				RSGMI1000_04352			RSp0892		RSPSS4_04152			
OG0005204				RSGMI1000_04353			RSp0893		RSPSS4_04151			
OG0004262				RSGMI1000_04354			RSp0894		RSPSS4_04150			
OG0004263				RSGMI1000_04355			RSp0895		RSPSS4_04149			
OG0006293				RSGMI1000_04356			RSp0896		RSPSS4_04148			
OG0006294				RSGMI1000_04357			RSp0897		RSPSS4_04147			
OG0006295				RSGMI1000_04359			RSp0899		RSPSS4_04145			
OG0000803	RSBA7_04877	RSBDBR229_03969	RSCFB2957_04836	RSGMI1000_04360, RSGMI1000_05008	RSK60_04998	RSMOLK2_04645	RSp0900, RSp1555	RSPSI07_04745	RSPSS4_04144, RSPSS4_05064	RSR24_04810	RSRUN2340_04335, RSRUN2340_05082	RSUW551_04752
OG0000985	RSBA7_03796	RSBDBR229_02126	RSCFB2957_04226	RSGMI1000_04361	RSK60_04449	RSMOLK2_01377	RSp0902	RSPSI07_04127	RSPSS4_04143	RSR24_04210	RSRUN2340_04346	RSUW551_01356, RSUW551_01357, RSUW551_04321
OG0006296				RSGMI1000_04362			RSp0903		RSPSS4_04142			
OG0006297				RSGMI1000_04363			RSp0904		RSPSS4_04141			
OG0006298				RSGMI1000_04364			RSp0905		RSPSS4_04140			
OG0006299				RSGMI1000_04365			RSp0906		RSPSS4_04139			
OG0005614				RSGMI1000_04366			RSp0907	RSPSI07_04063	RSPSS4_04138			
OG0005615				RSGMI1000_04367			RSp0908	RSPSI07_04064	RSPSS4_04137			
OG0005616				RSGMI1000_04368			RSp0909	RSPSI07_04065	RSPSS4_04136			
OG0004485				RSGMI1000_04369			RSp0910	RSPSI07_04066	RSPSS4_04135			
OG0004777				RSGMI1000_04370			RSp0911	RSPSI07_04067	RSPSS4_04134			
OG0005617				RSGMI1000_04371			RSp0912	RSPSI07_04068	RSPSS4_04133			
OG0005618				RSGMI1000_04372			RSp0913	RSPSI07_04069	RSPSS4_04132			
OG0005619				RSGMI1000_04373			RSp0914	RSPSI07_04070	RSPSS4_04131			
OG0004994		RSBDBR229_02358		RSGMI1000_04374			RSp0916	RSPSI07_04331	RSPSS4_04130			
OG0006300				RSGMI1000_04375			RSp0917		RSPSS4_04129			
OG0003257	RSBA7_03783	RSBDBR229_02123	RSCFB2957_04238	RSGMI1000_04381	RSK60_04459	RSMOLK2_01385	RSp0924	RSPSI07_04124	RSPSS4_04123	RSR24_04214	RSRUN2340_04389	RSUW551_04344
OG0003477	RSBA7_04953		RSCFB2957_04918	RSGMI1000_04382		RSMOLK2_04758	RSp0925	RSPSI07_04038	RSPSS4_04122	RSR24_04173	RSRUN2340_04912	RSUW551_03353
OG0003478	RSBA7_04954		RSCFB2957_04919	RSGMI1000_04383		RSMOLK2_04759	RSp0926	RSPSI07_04039	RSPSS4_04121	RSR24_04174	RSRUN2340_04913	RSUW551_03354
OG0002803	RSBA7_04955		RSCFB2957_04920	RSGMI1000_04384		RSMOLK2_04760	RSp0927	RSPSI07_04040	RSPSS4_04120	RSR24_04175	RSRUN2340_04914	RSUW551_03355
OG0001008	RSBA7_04956		RSCFB2957_04921	RSGMI1000_04385	RSK60_05100	RSMOLK2_04761	RSp0928	RSPSI07_04041	RSPSS4_04119	RSR24_04176	RSRUN2340_04915	RSUW551_03356
OG0002804	RSBA7_04957		RSCFB2957_04922	RSGMI1000_04386		RSMOLK2_04762	RSp0929	RSPSI07_04042	RSPSS4_04118	RSR24_04177	RSRUN2340_04916	RSUW551_03357
OG0001648	RSBA7_03788	RSBDBR229_02125	RSCFB2957_04232	RSGMI1000_04387	RSK60_04455	RSMOLK2_01383	RSp0930	RSPSI07_04126, RSPSI07_04209	RSPSS4_04117	RSR24_04212	RSRUN2340_04449	RSUW551_04327
OG0003946	RSBA7_03835		RSCFB2957_04195	RSGMI1000_04388			RSp0931	RSPSI07_03845	RSPSS4_04115	RSR24_04053	RSRUN2340_04450	RSUW551_04316
OG0003947	RSBA7_03838		RSCFB2957_04192	RSGMI1000_04391			RSp0934	RSPSI07_03842	RSPSS4_04112	RSR24_04050	RSRUN2340_04453	RSUW551_04313
OG0003948	RSBA7_03839		RSCFB2957_04191	RSGMI1000_04392			RSp0935	RSPSI07_03841	RSPSS4_04111	RSR24_04049	RSRUN2340_04454	RSUW551_04312
OG0003949	RSBA7_03840		RSCFB2957_04190	RSGMI1000_04393			RSp0936	RSPSI07_03840	RSPSS4_04110	RSR24_04048	RSRUN2340_04455	RSUW551_04311
OG0003950	RSBA7_03841		RSCFB2957_04189	RSGMI1000_04394			RSp0937	RSPSI07_03839	RSPSS4_04109	RSR24_04047	RSRUN2340_04456	RSUW551_04310
OG0003951	RSBA7_03842		RSCFB2957_04188	RSGMI1000_04395			RSp0938	RSPSI07_03838	RSPSS4_04108	RSR24_04046	RSRUN2340_04457	RSUW551_04309
OG0003952	RSBA7_03843		RSCFB2957_04187	RSGMI1000_04396			RSp0939	RSPSI07_03837	RSPSS4_04107	RSR24_04045	RSRUN2340_04458	RSUW551_04308
OG0003953	RSBA7_03844		RSCFB2957_04186	RSGMI1000_04397			RSp0940	RSPSI07_03836	RSPSS4_04106	RSR24_04044	RSRUN2340_04459	RSUW551_04307
OG0003954	RSBA7_03845		RSCFB2957_04185	RSGMI1000_04398			RSp0941	RSPSI07_03835	RSPSS4_04105	RSR24_04043	RSRUN2340_04460	RSUW551_04306
OG0003481	RSBA7_03846		RSCFB2957_04184	RSGMI1000_04399			RSp0942	RSPSI07_03834	RSPSS4_04104	RSR24_04042	RSRUN2340_04461	RSUW551_04305
OG0003955	RSBA7_03847		RSCFB2957_04183	RSGMI1000_04400			RSp0943	RSPSI07_03833	RSPSS4_04103	RSR24_04041	RSRUN2340_04462	RSUW551_04304
OG0003726	RSBA7_03848		RSCFB2957_04182	RSGMI1000_04401			RSp0944	RSPSI07_03832	RSPSS4_04102	RSR24_04040	RSRUN2340_04463	RSUW551_04303
OG0003956	RSBA7_03850		RSCFB2957_04180	RSGMI1000_04403			RSp0946	RSPSI07_03830	RSPSS4_04100	RSR24_04038	RSRUN2340_04465	RSUW551_04301
OG0000808	RSBA7_03851		RSCFB2957_04179	RSGMI1000_04404			RSp0947	RSPSI07_03829	RSPSS4_04099	RSR24_04037	RSRUN2340_04466	RSUW551_04300
OG0003493	RSBA7_03852		RSCFB2957_04178	RSGMI1000_04405			RSp0948	RSPSI07_03828	RSPSS4_04098	RSR24_04036	RSRUN2340_04467	RSUW551_04299
OG0000137	RSBA7_03513, RSBA7_03857	RSBDBR229_03656	RSCFB2957_04174, RSCFB2957_04612	RSGMI1000_04412, RSGMI1000_04856		RSMOLK2_01367, RSMOLK2_01763	RSp0955, RSp1399	RSPSI07_01527, RSPSI07_03824, RSPSI07_04517	RSPSS4_04094, RSPSS4_04912	RSR24_01372, RSR24_04032, RSR24_04622	RSRUN2340_03851, RSRUN2340_04471	RSUW551_03802, RSUW551_04295
OG0003778	RSBA7_03789		RSCFB2957_04231	RSGMI1000_04417	RSK60_04454	RSMOLK2_01249, RSMOLK2_01382	RSp0956		RSPSS4_04089		RSRUN2340_04477	RSUW551_04326
OG0003941	RSBA7_03525		RSCFB2957_04600	RSGMI1000_04418	RSK60_04813	RSMOLK2_01751	RSp0957		RSPSS4_04088		RSRUN2340_04478	RSUW551_03814
OG0004292				RSGMI1000_04419			RSp0958		RSPSS4_04087		RSRUN2340_04479	
OG0004513				RSGMI1000_04420			RSp0959		RSPSS4_04086		RSRUN2340_04480	
OG0003716	RSBA7_03890		RSCFB2957_04143	RSGMI1000_04421	RSK60_04392	RSMOLK2_01361	RSp0960		RSPSS4_04085		RSRUN2340_04481	RSUW551_04289
OG0000578	RSBA7_03889		RSCFB2957_04144	RSGMI1000_04422	RSK60_04393	RSMOLK2_01362	RSp0961		RSPSS4_04084		RSRUN2340_04482	RSUW551_04290
OG0002540	RSBA7_03888		RSCFB2957_04145	RSGMI1000_04423	RSK60_04394	RSMOLK2_01363	RSp0962	RSPSI07_04046, RSPSI07_04049	RSPSS4_04083		RSRUN2340_04483	RSUW551_04291
OG0002856	RSBA7_03404		RSCFB2957_04775	RSGMI1000_04424	RSK60_04933	RSMOLK2_04580	RSp0963	RSPSI07_04627	RSPSS4_04082	RSR24_04703	RSRUN2340_04484	RSUW551_03880
OG0002855	RSBA7_03403		RSCFB2957_04776	RSGMI1000_04425	RSK60_04934	RSMOLK2_04581	RSp0964	RSPSI07_04628	RSPSS4_04081	RSR24_04704	RSRUN2340_04485	RSUW551_03879
OG0002854	RSBA7_03402		RSCFB2957_04777	RSGMI1000_04426	RSK60_04935	RSMOLK2_04582	RSp0965	RSPSI07_04629	RSPSS4_04080	RSR24_04705	RSRUN2340_04486	RSUW551_03878
OG0003578	RSBA7_03401		RSCFB2957_04778	RSGMI1000_04427	RSK60_04936	RSMOLK2_04583	RSp0966	RSPSI07_04630	RSPSS4_04079	RSR24_04706	RSRUN2340_04487	RSUW551_03877
OG0002857	RSBA7_03400		RSCFB2957_04779	RSGMI1000_04428	RSK60_04937	RSMOLK2_04584	RSp0967	RSPSI07_04631	RSPSS4_04078	RSR24_04707	RSRUN2340_04488	RSUW551_03876
OG0002638	RSBA7_03399		RSCFB2957_04780	RSGMI1000_04429	RSK60_04938	RSMOLK2_04585	RSp0968	RSPSI07_04632	RSPSS4_04077	RSR24_04708	RSRUN2340_04489	RSUW551_03875
OG0002639	RSBA7_03398		RSCFB2957_04781	RSGMI1000_04430	RSK60_04939	RSMOLK2_04586	RSp0969	RSPSI07_04633	RSPSS4_04076	RSR24_04709	RSRUN2340_04490	RSUW551_03874
OG0002640	RSBA7_03397		RSCFB2957_04782	RSGMI1000_04431	RSK60_04940	RSMOLK2_04587	RSp0970	RSPSI07_04634	RSPSS4_04075	RSR24_04710	RSRUN2340_04491	RSUW551_03873
OG0004514				RSGMI1000_04432			RSp0971		RSPSS4_04074		RSRUN2340_04492	
OG0002634	RSBA7_03405		RSCFB2957_04774	RSGMI1000_04433	RSK60_04932	RSMOLK2_04579	RSp0972	RSPSI07_04626	RSPSS4_04073	RSR24_04702	RSRUN2340_04493	RSUW551_03881
OG0000663	RSBA7_03406		RSCFB2957_04773	RSGMI1000_04434	RSK60_04931	RSMOLK2_04578	RSp0973	RSPSI07_04625	RSPSS4_04072		RSRUN2340_04494	RSUW551_03882
OG0000329	RSBA7_03407		RSCFB2957_04772	RSGMI1000_04435	RSK60_04930	RSMOLK2_04577	RSp0974	RSPSI07_04624	RSPSS4_04071	RSR24_04701	RSRUN2340_04495	RSUW551_03883
OG0000443	RSBA7_03408		RSCFB2957_04771	RSGMI1000_04436	RSK60_04929	RSMOLK2_04576	RSp0975	RSPSI07_04623	RSPSS4_04070		RSRUN2340_04496	RSUW551_03884
OG0002849	RSBA7_03409		RSCFB2957_04770	RSGMI1000_04437	RSK60_04928	RSMOLK2_04575	RSp0976	RSPSI07_04622	RSPSS4_04069		RSRUN2340_04497	RSUW551_03885
OG0000565	RSBA7_03410		RSCFB2957_04769	RSGMI1000_04438	RSK60_04927	RSMOLK2_04574	RSp0977	RSPSI07_04621	RSPSS4_04068		RSRUN2340_04498	RSUW551_03886
OG0002635	RSBA7_03411		RSCFB2957_04768	RSGMI1000_04439	RSK60_04926	RSMOLK2_04573	RSp0978	RSPSI07_04620	RSPSS4_04067		RSRUN2340_04499	RSUW551_03887
OG0002529	RSBA7_03412		RSCFB2957_04767	RSGMI1000_04440	RSK60_04925	RSMOLK2_04572	RSp0979	RSPSI07_04619	RSPSS4_04066		RSRUN2340_04500	RSUW551_03888
OG0001581	RSBA7_03413		RSCFB2957_04766	RSGMI1000_04441	RSK60_04924	RSMOLK2_04571	RSp0980	RSPSI07_04618	RSPSS4_04065	RSR24_04699	RSRUN2340_04501	RSUW551_03889
OG0004070		RSBDBR229_02135		RSGMI1000_04442			RSp0981	RSPSI07_04135	RSPSS4_04064	RSR24_04249	RSRUN2340_04502	
OG0003409	RSBA7_04869	RSBDBR229_02136	RSCFB2957_04828	RSGMI1000_04443	RSK60_04990	RSMOLK2_04637	RSp0982	RSPSI07_04136	RSPSS4_04063	RSR24_04250	RSRUN2340_04503	RSUW551_04744
OG0003410	RSBA7_04870	RSBDBR229_02137	RSCFB2957_04829	RSGMI1000_04444	RSK60_04991	RSMOLK2_04638	RSp0983	RSPSI07_04137	RSPSS4_04062	RSR24_04251	RSRUN2340_04506	RSUW551_04745
OG0002746	RSBA7_04871	RSBDBR229_02138	RSCFB2957_04830	RSGMI1000_04445	RSK60_04992	RSMOLK2_04639	RSp0984	RSPSI07_04138	RSPSS4_04061	RSR24_04252	RSRUN2340_04507	RSUW551_04746
OG0000732	RSBA7_04872	RSBDBR229_02139	RSCFB2957_04831	RSGMI1000_04446	RSK60_04993	RSMOLK2_04640	RSp0985	RSPSI07_04139	RSPSS4_04060	RSR24_04253	RSRUN2340_04508	RSUW551_04747
OG0003411	RSBA7_04873	RSBDBR229_02140	RSCFB2957_04832	RSGMI1000_04447	RSK60_04994	RSMOLK2_04641	RSp0986	RSPSI07_04140	RSPSS4_04059	RSR24_04254	RSRUN2340_04509	RSUW551_04748
OG0005620				RSGMI1000_04448			RSp0987		RSPSS4_04058		RSRUN2340_04510	
OG0003968	RSBA7_04286		RSCFB2957_03737	RSGMI1000_04449	RSK60_04048	RSMOLK2_01048	RSp0988		RSPSS4_04057		RSRUN2340_04511	RSUW551_04693
OG0003969	RSBA7_04287		RSCFB2957_03736	RSGMI1000_04450	RSK60_04047	RSMOLK2_01047	RSp0989		RSPSS4_04056		RSRUN2340_04512	RSUW551_04694
OG0003970	RSBA7_04288		RSCFB2957_03735	RSGMI1000_04452	RSK60_04046	RSMOLK2_01046	RSp0992		RSPSS4_04055		RSRUN2340_04513	RSUW551_04695
OG0003971	RSBA7_04289		RSCFB2957_03734	RSGMI1000_04453	RSK60_04045	RSMOLK2_01045	RSp0993		RSPSS4_04054		RSRUN2340_04514	RSUW551_04696
OG0002582	RSBA7_03777	RSBDBR229_02141	RSCFB2957_04244	RSGMI1000_04454	RSK60_04468	RSMOLK2_01403	RSp0994	RSPSI07_04141	RSPSS4_04053	RSR24_04255	RSRUN2340_04515	RSUW551_04362
OG0003975	RSBA7_04386	RSBDBR229_02142	RSCFB2957_04696	RSGMI1000_04455			RSp0995	RSPSI07_04149	RSPSS4_04052	RSR24_04256	RSRUN2340_04516	
OG0003695	RSBA7_04384	RSBDBR229_02143	RSCFB2957_04694	RSGMI1000_04456			RSp0996	RSPSI07_04150	RSPSS4_04051	RSR24_04257	RSRUN2340_04517	
OG0003475	RSBA7_04383	RSBDBR229_02144	RSCFB2957_04693	RSGMI1000_04457			RSp0997	RSPSI07_04151	RSPSS4_04050	RSR24_04258	RSRUN2340_04518	
OG0001647	RSBA7_03776	RSBDBR229_02145	RSCFB2957_04245	RSGMI1000_04458	RSK60_04469	RSMOLK2_01404	RSp0998	RSPSI07_04152	RSPSS4_04049	RSR24_04259	RSRUN2340_04519	RSUW551_04363
OG0003254	RSBA7_03775	RSBDBR229_02146	RSCFB2957_04246	RSGMI1000_04459	RSK60_04470	RSMOLK2_01405	RSp1000	RSPSI07_04153	RSPSS4_04048	RSR24_04267	RSRUN2340_04520	RSUW551_04364
OG0003253	RSBA7_03774	RSBDBR229_02147	RSCFB2957_04247	RSGMI1000_04460	RSK60_04471	RSMOLK2_01406	RSp1001	RSPSI07_04154	RSPSS4_04047	RSR24_04268	RSRUN2340_04521	RSUW551_04365
OG0003252	RSBA7_03773	RSBDBR229_02148	RSCFB2957_04248	RSGMI1000_04461	RSK60_04472	RSMOLK2_01407	RSp1002	RSPSI07_04155	RSPSS4_04046	RSR24_04269	RSRUN2340_04522	RSUW551_04366
OG0003251	RSBA7_03772	RSBDBR229_02149	RSCFB2957_04249	RSGMI1000_04462	RSK60_04473	RSMOLK2_01408	RSp1003	RSPSI07_04156	RSPSS4_04045	RSR24_04270	RSRUN2340_04523	RSUW551_04367
OG0001548	RSBA7_03771	RSBDBR229_02150	RSCFB2957_04250	RSGMI1000_04463	RSK60_04474	RSMOLK2_01409	RSp1004	RSPSI07_04157	RSPSS4_04044	RSR24_04271	RSRUN2340_04524	RSUW551_04368
OG0001547	RSBA7_03770	RSBDBR229_02151	RSCFB2957_04251	RSGMI1000_04464	RSK60_04476	RSMOLK2_01410	RSp1005	RSPSI07_04158	RSPSS4_04043	RSR24_04272	RSRUN2340_04525	RSUW551_04369
OG0000653	RSBA7_03769	RSBDBR229_02152	RSCFB2957_04252	RSGMI1000_04465	RSK60_04477	RSMOLK2_01411	RSp1006	RSPSI07_04159	RSPSS4_04042	RSR24_04273	RSRUN2340_04526	RSUW551_04370
OG0003250	RSBA7_03768	RSBDBR229_02153	RSCFB2957_04253	RSGMI1000_04466	RSK60_04478	RSMOLK2_01412	RSp1007	RSPSI07_04160	RSPSS4_04041	RSR24_04274	RSRUN2340_04527	RSUW551_04371
OG0001005	RSBA7_03767	RSBDBR229_02154	RSCFB2957_04254	RSGMI1000_04467	RSK60_04479	RSMOLK2_01413	RSp1008	RSPSI07_04161	RSPSS4_04040	RSR24_04275	RSRUN2340_04528	RSUW551_04372
OG0003249	RSBA7_03766	RSBDBR229_02155	RSCFB2957_04255	RSGMI1000_04468	RSK60_04480	RSMOLK2_01414	RSp1009	RSPSI07_04162	RSPSS4_04039	RSR24_04276	RSRUN2340_04529	RSUW551_04373
OG0003248	RSBA7_03765	RSBDBR229_02156	RSCFB2957_04256	RSGMI1000_04469	RSK60_04481	RSMOLK2_01415	RSp1010	RSPSI07_04163	RSPSS4_04038	RSR24_04277	RSRUN2340_04530	RSUW551_04374
OG0003247	RSBA7_03764	RSBDBR229_02157	RSCFB2957_04257	RSGMI1000_04470	RSK60_04483	RSMOLK2_01416	RSp1011	RSPSI07_04164	RSPSS4_04037	RSR24_04278	RSRUN2340_04531	RSUW551_04375
OG0000573	RSBA7_03763	RSBDBR229_02158	RSCFB2957_04258	RSGMI1000_04471	RSK60_04484	RSMOLK2_01417	RSp1012	RSPSI07_04165	RSPSS4_04036	RSR24_04279	RSRUN2340_04532	RSUW551_04376
OG0003246	RSBA7_03762	RSBDBR229_02159	RSCFB2957_04259	RSGMI1000_04472	RSK60_04485	RSMOLK2_01418	RSp1013	RSPSI07_04166	RSPSS4_04035	RSR24_04280	RSRUN2340_04533	RSUW551_04377
OG0003245	RSBA7_03761	RSBDBR229_02160	RSCFB2957_04260	RSGMI1000_04473	RSK60_04486	RSMOLK2_01419	RSp1014	RSPSI07_04167	RSPSS4_04034	RSR24_04281	RSRUN2340_04534	RSUW551_04378
OG0003244	RSBA7_03760	RSBDBR229_02161	RSCFB2957_04261	RSGMI1000_04474	RSK60_04487	RSMOLK2_01420	RSp1015	RSPSI07_04168	RSPSS4_04033	RSR24_04282	RSRUN2340_04535	RSUW551_04379
OG0000798	RSBA7_03759	RSBDBR229_02162	RSCFB2957_04262	RSGMI1000_04475	RSK60_04488	RSMOLK2_01421	RSp1016	RSPSI07_04169	RSPSS4_04032	RSR24_04283	RSRUN2340_04536	RSUW551_04380
OG0000989	RSBA7_03757	RSBDBR229_02164	RSCFB2957_04264	RSGMI1000_04477	RSK60_04490	RSMOLK2_01423	RSp1018	RSPSI07_04171	RSPSS4_04030	RSR24_04285	RSRUN2340_04538	RSUW551_04382
OG0002468	RSBA7_03756	RSBDBR229_02165	RSCFB2957_04265	RSGMI1000_04478	RSK60_04491	RSMOLK2_01424	RSp1019	RSPSI07_04172	RSPSS4_04029	RSR24_04286	RSRUN2340_04539	RSUW551_04383
OG0001430	RSBA7_03755	RSBDBR229_02166	RSCFB2957_04266	RSGMI1000_04479	RSK60_04492	RSMOLK2_01425	RSp1020	RSPSI07_04173	RSPSS4_04028	RSR24_04287	RSRUN2340_04540	RSUW551_04384
OG0003243	RSBA7_03753	RSBDBR229_02168	RSCFB2957_04268	RSGMI1000_04481	RSK60_04494	RSMOLK2_01427	RSp1021	RSPSI07_04174	RSPSS4_04026	RSR24_04289	RSRUN2340_04542	RSUW551_04386
OG0003242	RSBA7_03751	RSBDBR229_02169	RSCFB2957_04270	RSGMI1000_04482	RSK60_04495	RSMOLK2_01428	RSp1022	RSPSI07_04175	RSPSS4_04025	RSR24_04290	RSRUN2340_04543	RSUW551_04387
