ID	Name	Formula_with_ids	Formula_with_Names	EC	Type	Pathways	GPR	Complete_GPR	networks	percentageNetworks
R_TTRCYCtpp	Tetracycline transport via TolC system	M_h_p + M_ttrcyc_p --> M_h_c	proton_H_ + tetracycline --> proton_H_	null	transport	Efflux_pump;S_Transport__solvent_extrusion	( RSBA7_00013 AND RSBA7_00014 AND RSBA7_00015 ) OR ( RSBA7_00013 AND RSBA7_00014 AND RSBA7_03966 ) OR ( RSBA7_00013 AND RSBA7_00014 AND RSBA7_03967 ) OR ( RSBA7_00013 AND RSBA7_00015 AND RSBA7_03968 ) OR ( RSBA7_00013 AND RSBA7_00015 AND RSBA7_04846 ) OR ( RSBA7_00013 AND RSBA7_03966 AND RSBA7_03968 ) OR ( RSBA7_00013 AND RSBA7_03966 AND RSBA7_04846 ) OR ( RSBA7_00013 AND RSBA7_03967 AND RSBA7_03968 ) OR ( RSBA7_00013 AND RSBA7_03967 AND RSBA7_04846 ) OR ( RSBA7_00014 AND RSBA7_00015 AND RSBA7_03969 ) OR ( RSBA7_00014 AND RSBA7_03966 AND RSBA7_03969 ) OR ( RSBA7_00014 AND RSBA7_03967 AND RSBA7_03969 ) OR ( RSBA7_00014 AND RSBA7_04845 AND RSBA7_04847 ) OR ( RSBA7_00015 AND RSBA7_03968 AND RSBA7_03969 ) OR ( RSBA7_00015 AND RSBA7_03969 AND RSBA7_04846 ) OR ( RSBA7_00748 AND RSBA7_01262 ) OR ( RSBA7_02721 AND RSBA7_02722 AND no_ortholog4 ) OR ( RSBA7_03966 AND RSBA7_03968 AND RSBA7_03969 ) OR ( RSBA7_03966 AND RSBA7_03969 AND RSBA7_04846 ) OR ( RSBA7_03967 AND RSBA7_03968 AND RSBA7_03969 ) OR ( RSBA7_03967 AND RSBA7_03969 AND RSBA7_04846 ) OR ( RSBA7_03968 AND RSBA7_04845 AND RSBA7_04847 ) OR ( RSBA7_04845 AND RSBA7_04846 AND RSBA7_04847 ) OR ( RSBDBR229_00011 AND RSBDBR229_00012 AND RSBDBR229_00013 ) OR ( RSBDBR229_00011 AND RSBDBR229_00012 AND RSBDBR229_04519 ) OR ( RSBDBR229_00011 AND RSBDBR229_00013 AND RSBDBR229_04520 ) OR ( RSBDBR229_00011 AND RSBDBR229_04519 AND RSBDBR229_04520 ) OR ( RSBDBR229_00012 AND RSBDBR229_00013 AND RSBDBR229_04521 ) OR ( RSBDBR229_00012 AND RSBDBR229_04519 AND RSBDBR229_04521 ) OR ( RSBDBR229_00012 AND no_ortholog AND no_ortholog2 ) OR ( RSBDBR229_00013 AND RSBDBR229_04520 AND RSBDBR229_04521 ) OR ( RSBDBR229_00540 AND RSBDBR229_01730 ) OR ( RSBDBR229_02861 AND RSBDBR229_02862 AND no_ortholog4 ) OR ( RSBDBR229_04519 AND RSBDBR229_04520 AND RSBDBR229_04521 ) OR ( RSBDBR229_04520 AND no_ortholog AND no_ortholog2 ) OR ( RSCFB2957_00013 AND RSCFB2957_00014 AND RSCFB2957_00015 ) OR ( RSCFB2957_00013 AND RSCFB2957_00014 AND RSCFB2957_04069 ) OR ( RSCFB2957_00013 AND RSCFB2957_00015 AND RSCFB2957_03519 ) OR ( RSCFB2957_00013 AND RSCFB2957_00015 AND RSCFB2957_04068 ) OR ( RSCFB2957_00013 AND RSCFB2957_03519 AND RSCFB2957_04069 ) OR ( RSCFB2957_00013 AND RSCFB2957_04068 AND RSCFB2957_04069 ) OR ( RSCFB2957_00014 AND RSCFB2957_00015 AND RSCFB2957_04067 ) OR ( RSCFB2957_00014 AND RSCFB2957_03518 AND RSCFB2957_03520 ) OR ( RSCFB2957_00014 AND RSCFB2957_04067 AND RSCFB2957_04069 ) OR ( RSCFB2957_00015 AND RSCFB2957_03519 AND RSCFB2957_04067 ) OR ( RSCFB2957_00015 AND RSCFB2957_04067 AND RSCFB2957_04068 ) OR ( RSCFB2957_00694 AND RSCFB2957_01272 ) OR ( RSCFB2957_02768 AND RSCFB2957_02769 AND no_ortholog4 ) OR ( RSCFB2957_03518 AND RSCFB2957_03519 AND RSCFB2957_03520 ) OR ( RSCFB2957_03518 AND RSCFB2957_03520 AND RSCFB2957_04068 ) OR ( RSCFB2957_03519 AND RSCFB2957_04067 AND RSCFB2957_04069 ) OR ( RSCFB2957_04067 AND RSCFB2957_04068 AND RSCFB2957_04069 ) OR ( RSGMI1000_00010 AND RSGMI1000_00011 AND RSGMI1000_00012 ) OR ( RSGMI1000_00010 AND RSGMI1000_00011 AND RSGMI1000_04279 ) OR ( RSGMI1000_00010 AND RSGMI1000_00012 AND RSGMI1000_03784 ) OR ( RSGMI1000_00010 AND RSGMI1000_00012 AND RSGMI1000_04278 ) OR ( RSGMI1000_00010 AND RSGMI1000_03784 AND RSGMI1000_04279 ) OR ( RSGMI1000_00010 AND RSGMI1000_04278 AND RSGMI1000_04279 ) OR ( RSGMI1000_00011 AND RSGMI1000_00012 AND RSGMI1000_04277 ) OR ( RSGMI1000_00011 AND RSGMI1000_03783 AND RSGMI1000_03785 ) OR ( RSGMI1000_00011 AND RSGMI1000_04277 AND RSGMI1000_04279 ) OR ( RSGMI1000_00012 AND RSGMI1000_03784 AND RSGMI1000_04277 ) OR ( RSGMI1000_00012 AND RSGMI1000_04277 AND RSGMI1000_04278 ) OR ( RSGMI1000_00717 AND RSGMI1000_01324 ) OR ( RSGMI1000_01902 AND RSGMI1000_01903 AND RSGMI1000_01904 ) OR ( RSGMI1000_03017 AND RSGMI1000_03018 AND no_ortholog4 ) OR ( RSGMI1000_03783 AND RSGMI1000_03784 AND RSGMI1000_03785 ) OR ( RSGMI1000_03783 AND RSGMI1000_03785 AND RSGMI1000_04278 ) OR ( RSGMI1000_03784 AND RSGMI1000_04277 AND RSGMI1000_04279 ) OR ( RSGMI1000_04277 AND RSGMI1000_04278 AND RSGMI1000_04279 ) OR ( RSK60_00372 AND RSK60_00997 ) OR ( RSK60_01709 AND RSK60_01710 AND RSK60_01711 ) OR ( RSK60_01709 AND RSK60_01710 AND RSK60_04319 ) OR ( RSK60_01709 AND RSK60_01711 AND RSK60_04320 ) OR ( RSK60_01709 AND RSK60_04319 AND RSK60_04320 ) OR ( RSK60_01710 AND RSK60_01711 AND RSK60_04321 ) OR ( RSK60_01710 AND RSK60_04319 AND RSK60_04321 ) OR ( RSK60_01710 AND no_ortholog AND no_ortholog2 ) OR ( RSK60_01711 AND RSK60_04320 AND RSK60_04321 ) OR ( RSK60_02281 AND RSK60_02282 AND no_ortholog4 ) OR ( RSK60_04319 AND RSK60_04320 AND RSK60_04321 ) OR ( RSK60_04320 AND no_ortholog AND no_ortholog2 ) OR ( RSMOLK2_00013 AND RSMOLK2_00014 AND RSMOLK2_00015 ) OR ( RSMOLK2_00013 AND RSMOLK2_00014 AND RSMOLK2_01286 ) OR ( RSMOLK2_00013 AND RSMOLK2_00015 AND RSMOLK2_00844 ) OR ( RSMOLK2_00013 AND RSMOLK2_00015 AND RSMOLK2_01285 ) OR ( RSMOLK2_00013 AND RSMOLK2_00015 AND RSMOLK2_03718 ) OR ( RSMOLK2_00013 AND RSMOLK2_00844 AND RSMOLK2_01286 ) OR ( RSMOLK2_00013 AND RSMOLK2_01285 AND RSMOLK2_01286 ) OR ( RSMOLK2_00013 AND RSMOLK2_01286 AND RSMOLK2_03718 ) OR ( RSMOLK2_00014 AND RSMOLK2_00015 AND RSMOLK2_01284 ) OR ( RSMOLK2_00014 AND RSMOLK2_00843 AND RSMOLK2_00845 ) OR ( RSMOLK2_00014 AND RSMOLK2_00845 AND RSMOLK2_03719 ) OR ( RSMOLK2_00014 AND RSMOLK2_01284 AND RSMOLK2_01286 ) OR ( RSMOLK2_00015 AND RSMOLK2_00844 AND RSMOLK2_01284 ) OR ( RSMOLK2_00015 AND RSMOLK2_01284 AND RSMOLK2_01285 ) OR ( RSMOLK2_00015 AND RSMOLK2_01284 AND RSMOLK2_03718 ) OR ( RSMOLK2_00679 AND RSMOLK2_03904 ) OR ( RSMOLK2_00843 AND RSMOLK2_00844 AND RSMOLK2_00845 ) OR ( RSMOLK2_00843 AND RSMOLK2_00845 AND RSMOLK2_01285 ) OR ( RSMOLK2_00843 AND RSMOLK2_00845 AND RSMOLK2_03718 ) OR ( RSMOLK2_00844 AND RSMOLK2_00845 AND RSMOLK2_03719 ) OR ( RSMOLK2_00844 AND RSMOLK2_01284 AND RSMOLK2_01286 ) OR ( RSMOLK2_00845 AND RSMOLK2_01285 AND RSMOLK2_03719 ) OR ( RSMOLK2_00845 AND RSMOLK2_03718 AND RSMOLK2_03719 ) OR ( RSMOLK2_01284 AND RSMOLK2_01285 AND RSMOLK2_01286 ) OR ( RSMOLK2_01284 AND RSMOLK2_01286 AND RSMOLK2_03718 ) OR ( RSMOLK2_02293 AND RSMOLK2_02294 AND no_ortholog4 ) OR ( RSPSI07_00502 AND RSPSI07_00503 AND no_ortholog4 ) OR ( RSPSI07_01980 AND RSPSI07_02564 ) OR ( RSPSI07_03239 AND RSPSI07_03240 AND RSPSI07_03241 ) OR ( RSPSI07_03239 AND RSPSI07_03240 AND RSPSI07_03945 ) OR ( RSPSI07_03239 AND RSPSI07_03241 AND RSPSI07_03946 ) OR ( RSPSI07_03239 AND RSPSI07_03945 AND RSPSI07_03946 ) OR ( RSPSI07_03240 AND RSPSI07_03241 AND RSPSI07_03947 ) OR ( RSPSI07_03240 AND RSPSI07_03945 AND RSPSI07_03947 ) OR ( RSPSI07_03240 AND no_ortholog AND no_ortholog2 ) OR ( RSPSI07_03241 AND RSPSI07_03946 AND RSPSI07_03947 ) OR ( RSPSI07_03945 AND RSPSI07_03946 AND RSPSI07_03947 ) OR ( RSPSI07_03946 AND no_ortholog AND no_ortholog2 ) OR ( RSPSS4_00010 AND RSPSS4_00011 AND RSPSS4_00012 ) OR ( RSPSS4_00010 AND RSPSS4_00011 AND RSPSS4_04226 ) OR ( RSPSS4_00010 AND RSPSS4_00012 AND RSPSS4_04227 ) OR ( RSPSS4_00010 AND RSPSS4_00012 AND RSPSS4_04722 ) OR ( RSPSS4_00010 AND RSPSS4_04226 AND RSPSS4_04227 ) OR ( RSPSS4_00010 AND RSPSS4_04226 AND RSPSS4_04722 ) OR ( RSPSS4_00011 AND RSPSS4_00012 AND RSPSS4_04228 ) OR ( RSPSS4_00011 AND RSPSS4_04226 AND RSPSS4_04228 ) OR ( RSPSS4_00011 AND RSPSS4_04721 AND RSPSS4_04723 ) OR ( RSPSS4_00012 AND RSPSS4_04227 AND RSPSS4_04228 ) OR ( RSPSS4_00012 AND RSPSS4_04228 AND RSPSS4_04722 ) OR ( RSPSS4_00719 AND RSPSS4_01375 ) OR ( RSPSS4_01584 AND RSPSS4_01585 AND RSPSS4_01586 ) OR ( RSPSS4_03119 AND RSPSS4_03120 AND no_ortholog4 ) OR ( RSPSS4_04226 AND RSPSS4_04227 AND RSPSS4_04228 ) OR ( RSPSS4_04226 AND RSPSS4_04228 AND RSPSS4_04722 ) OR ( RSPSS4_04227 AND RSPSS4_04721 AND RSPSS4_04723 ) OR ( RSPSS4_04721 AND RSPSS4_04722 AND RSPSS4_04723 ) OR ( RSR24_00011 AND RSR24_00012 AND RSR24_00013 ) OR ( RSR24_00012 AND RSR24_00013 AND no_ortholog6 ) OR ( RSR24_00012 AND no_ortholog AND no_ortholog2 ) OR ( RSR24_00752 AND RSR24_01962 ) OR ( RSR24_03021 AND RSR24_03022 AND no_ortholog4 ) OR ( RSRUN2340_00011 AND RSRUN2340_00012 AND RSRUN2340_00013 ) OR ( RSRUN2340_00011 AND RSRUN2340_00012 AND RSRUN2340_04263 ) OR ( RSRUN2340_00011 AND RSRUN2340_00013 AND RSRUN2340_04262 ) OR ( RSRUN2340_00011 AND RSRUN2340_04262 AND RSRUN2340_04263 ) OR ( RSRUN2340_00012 AND RSRUN2340_00013 AND RSRUN2340_04261 ) OR ( RSRUN2340_00012 AND RSRUN2340_04261 AND RSRUN2340_04263 ) OR ( RSRUN2340_00012 AND no_ortholog AND no_ortholog2 ) OR ( RSRUN2340_00013 AND RSRUN2340_04261 AND RSRUN2340_04262 ) OR ( RSRUN2340_00720 AND RSRUN2340_01863 ) OR ( RSRUN2340_03057 AND RSRUN2340_03058 AND no_ortholog4 ) OR ( RSRUN2340_04261 AND RSRUN2340_04262 AND RSRUN2340_04263 ) OR ( RSRUN2340_04262 AND no_ortholog AND no_ortholog2 ) OR ( RSUW551_00073 AND RSUW551_00074 AND RSUW551_00075 ) OR ( RSUW551_00073 AND RSUW551_00074 AND RSUW551_04206 ) OR ( RSUW551_00073 AND RSUW551_00075 AND RSUW551_03572 ) OR ( RSUW551_00073 AND RSUW551_00075 AND RSUW551_04207 ) OR ( RSUW551_00073 AND RSUW551_03572 AND RSUW551_04206 ) OR ( RSUW551_00073 AND RSUW551_04206 AND RSUW551_04207 ) OR ( RSUW551_00074 AND RSUW551_00075 AND RSUW551_04208 ) OR ( RSUW551_00074 AND RSUW551_03571 AND RSUW551_03573 ) OR ( RSUW551_00074 AND RSUW551_04206 AND RSUW551_04208 ) OR ( RSUW551_00075 AND RSUW551_03572 AND RSUW551_04208 ) OR ( RSUW551_00075 AND RSUW551_04207 AND RSUW551_04208 ) OR ( RSUW551_01569 AND RSUW551_02386 ) OR ( RSUW551_02782 AND RSUW551_02783 AND no_ortholog4 ) OR ( RSUW551_03571 AND RSUW551_03572 AND RSUW551_03573 ) OR ( RSUW551_03571 AND RSUW551_03573 AND RSUW551_04207 ) OR ( RSUW551_03572 AND RSUW551_04206 AND RSUW551_04208 ) OR ( RSUW551_04206 AND RSUW551_04207 AND RSUW551_04208 )	incomplete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TUNGSabcpp	Tungstate transport via ABC system (periplasm)	M_atp_c + M_h2o_c + M_tungs_p --> M_adp_c + M_h_c + M_pi_c + M_tungs_c	ATP + H2O + tungstate --> ADP + proton_H_ + Phosphate + tungstate	3.6.3.55	transport	Transport_ion_substrate;Inorganic Ion Transport and Metabolism	( RSBA7_03204 AND RSBA7_04503 AND RSBA7_04504 ) OR ( RSBA7_04814 AND no_ortholog AND no_ortholog2 ) OR ( RSBDBR229_02356 AND RSBDBR229_02357 AND RSBDBR229_03392 ) OR ( RSCFB2957_03299 AND RSCFB2957_04428 AND RSCFB2957_04429 ) OR ( RSGMI1000_03584 AND RSGMI1000_04603 AND RSGMI1000_04604 ) OR ( RSK60_03690 AND RSK60_04652 AND RSK60_04653 ) OR ( RSMOLK2_01577 AND RSMOLK2_01578 AND RSMOLK2_02776 ) OR ( RSPSI07_03321 AND RSPSI07_04329 AND RSPSI07_04330 ) OR ( RSPSS4_03679 AND RSPSS4_03904 AND RSPSS4_03905 ) OR ( RSR24_03584 AND RSR24_04431 AND RSR24_04432 ) OR ( RSRUN2340_03619 AND RSRUN2340_04719 AND RSRUN2340_04720 ) OR ( RSUW551_03464 AND RSUW551_04544 AND RSUW551_04545 )	incomplete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TUNGStex	Tungstate transport via diffusion (extracellular to periplasm)	M_tungs_e <==> M_tungs_p	tungstate <==> tungstate	null	transport	Transport_ion_substrate		no_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TYRASEex	Tyrosinase__extracellular_	2.0 M_56dihindlcrbxlt_e <==> M_h2o_e + M_melanin_e + 1.5 M_o2_e	2.0 5,6-Dihydroxyindole-2-carboxylate <==> H2O + Melanin + 1.5 Dioxygen	null	normal	Melanin_biosynthesis		no_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TYRDOPO3ex	L_dopa_oxidase__dopaquinone_producing__extracellular_	M_34dhphe_e + 0.5 M_o2_e --> M_dopaqn_e + M_h2o_e	3_4_Dihydroxy_L_phenylalanine + 0.5 Dioxygen --> Dopaquinone + H2O	null	normal	L_dopachrome_biosynthesis	( RSBA7_01763 ) OR ( RSBDBR229_04341 ) OR ( RSCFB2957_01819 ) OR ( RSGMI1000_01539 ) OR ( RSK60_03275 ) OR ( RSMOLK2_03304 ) OR ( RSMOLK2_03632 ) OR ( RSPSI07_01465 ) OR ( RSPSS4_01999 ) OR ( RSR24_01312 ) OR ( RSRUN2340_01287 ) OR ( RSUW551_01080 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TYRDOPOex	Tyrosine_dopa_oxidase__extracellular_	0.5 M_o2_e + M_tyr__L_e --> M_34dhphe_e	0.5 Dioxygen + L_Tyrosine --> 3_4_Dihydroxy_L_phenylalanine	null	normal	L_dopachrome_biosynthesis	( RSBA7_00299 ) OR ( RSBDBR229_00371 ) OR ( RSCFB2957_00293 ) OR ( RSGMI1000_00342 ) OR ( RSK60_01406 ) OR ( RSMOLK2_00306 ) OR ( RSPSI07_02957 ) OR ( RSPSS4_00344 ) OR ( RSR24_00346 ) OR ( RSRUN2340_00370 ) OR ( RSUW551_00364 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TYRODC	L_Tyrosine_oxigenase__decarboxylating_	M_o2_e + M_tyr__L_e --> M_co2_e + M_h2o_e + M_hphead_e	Dioxygen + L_Tyrosine --> Carbon_dioxide_CO2 + H2O + p_hydroxyphenylacetatmide	null	normal	Tyrosine_degradation	( RSBDBR229_00250 ) OR ( RSCFB2957_02968 ) OR ( RSGMI1000_03215 ) OR ( RSK60_02080 ) OR ( RSMOLK2_02463 ) OR ( RSPSI07_00298 ) OR ( RSPSS4_03314 ) OR ( RSR24_03217 ) OR ( RSRUN2340_03244 ) OR ( RSUW551_02988 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSRUN2340, RSK60]	91
R_TYROXDApp	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm)	M_h2o_p + M_o2_p + M_tym_p --> M_4hoxpacd_p + M_h2o2_p + M_nh4_p	H2O + Dioxygen + Tyramine --> 4-Hydroxyphenylacetaldehyde + Hydrogen_peroxide + Ammonium	1.4.9.2;1.4.3.4;1.4.3.21;1.4.3.22;1.4.99.4	normal	Nitrogen Metabolism	( RSBA7_03480 ) OR ( RSCFB2957_04645 ) OR ( RSMOLK2_01815 )	complete_gpr	[RSMOLK2, RSCFB2957, RSBA7]	27
R_TYRTA	Tyrosine transaminase	M_akg_c + M_tyr__L_c <==> M_34hpp_c + M_glu__L_c	2_Oxoglutarate + L_Tyrosine <==> 3__4_Hydroxyphenyl_pyruvate + L_Glutamate	2.6.1.1;2.6.1.57;2.6.1.5;2.6.1.9	normal	Tyrosine_degradation	( RSBA7_00884 ) OR ( RSBA7_00983 ) OR ( RSBA7_02711 ) OR ( RSBDBR229_02850 ) OR ( RSBDBR229_04178 ) OR ( RSBDBR229_04269 ) OR ( RSCFB2957_00835 ) OR ( RSCFB2957_00936 ) OR ( RSCFB2957_02758 ) OR ( RSGMI1000_00925 ) OR ( RSGMI1000_01028 ) OR ( RSGMI1000_03007 ) OR ( RSK60_00709 ) OR ( RSK60_00800 ) OR ( RSK60_02292 ) OR ( RSMOLK2_02283 ) OR ( RSMOLK2_04213 ) OR ( RSMOLK2_04317 ) OR ( RSPSI07_00513 ) OR ( RSPSI07_02297 ) OR ( RSPSI07_02391 ) OR ( RSPSS4_00929 ) OR ( RSPSS4_01032 ) OR ( RSPSS4_03109 ) OR ( RSR24_00442 ) OR ( RSR24_00914 ) OR ( RSR24_01042 ) OR ( RSR24_03011 ) OR ( RSRUN2340_02213 ) OR ( RSRUN2340_02312 ) OR ( RSRUN2340_03047 ) OR ( RSUW551_01867 ) OR ( RSUW551_02195 ) OR ( RSUW551_02772 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TYRTRS	Tyrosyl-tRNA synthetase	M_atp_c + M_trnatyr_c + M_tyr__L_c --> M_amp_c + M_ppi_c + M_tyrtrna_c	ATP + tRNA_Tyr_ + L_Tyrosine --> AMP + Diphosphate + L_Tyrosyl_tRNA_Tyr_	6.1.1.1	normal	Tyrosine_biosynthesis	( RSBA7_00502 AND no_ortholog ) OR ( RSBDBR229_03021 AND no_ortholog ) OR ( RSCFB2957_00457 AND no_ortholog ) OR ( RSGMI1000_00507 AND no_ortholog ) OR ( RSK60_01200 AND no_ortholog ) OR ( RSMOLK2_00471 AND no_ortholog ) OR ( RSPSI07_02772 AND no_ortholog ) OR ( RSPSS4_00508 AND no_ortholog ) OR ( RSR24_00554 AND no_ortholog ) OR ( RSRUN2340_00539 AND no_ortholog ) OR ( RSUW551_00529 AND no_ortholog )	incomplete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TYRt2rpp	L-tyrosine reversible transport via proton symport (periplasm)	M_h_p + M_tyr__L_p <==> M_h_c + M_tyr__L_c	proton_H_ + L_Tyrosine <==> proton_H_ + L_Tyrosine	null	transport	Cofactor and Prosthetic Group Biosynthesis;Transport, Inner Membrane;Transport_carbon_substrate	( RSBA7_02401 ) OR ( RSBA7_03784 ) OR ( RSCFB2957_02506 ) OR ( RSCFB2957_04237 ) OR ( RSGMI1000_02154 ) OR ( RSK60_04458 ) OR ( RSMOLK2_02032 ) OR ( RSMOLK2_04623 ) OR ( RSPSS4_02256 ) OR ( RSR24_00457 ) OR ( RSRUN2340_04182 ) OR ( RSRUN2340_04951 ) OR ( RSUW551_02525 ) OR ( RSUW551_03836 )	complete_gpr	[RSPSS4, RSMOLK2, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBA7, RSRUN2340, RSK60]	82
R_TYRtex	L-tyrosine transport via diffusion (extracellular to periplasm)	M_tyr__L_e <==> M_tyr__L_p	L_Tyrosine <==> L_Tyrosine	null	transport	Transport_carbon_substrate		no_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TZEAtex	cytokinin_transport_via_diffusion__extracellular_to_periplasm_	M_tzea_e <==> M_tzea_p	cytokinin <==> cytokinin	null	transport	Transport_phytohormone		no_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_TZEAtpp	cytokinin_transport_via_diffusion__cytoplasm_to_periplasm_	M_tzea_c <==> M_tzea_p	cytokinin <==> cytokinin	null	transport	Transport_phytohormone		no_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
